ISCO08_C,ISCO1C,ISCO2C,PVLIT1,PVLIT2,PVLIT3,PVLIT4,PVLIT5,PVLIT6,PVLIT7,PVLIT8,PVLIT9,PVLIT10,PVNUM1,PVNUM2,PVNUM3,PVNUM4,PVNUM5,PVNUM6,PVNUM7,PVNUM8,PVNUM9,PVNUM10,NUMWORKC2,READWORKC2_T1,WRITWORKC2,ICTWORKC2,SPFWT0,AGE_R,GENDER_R
3512,3,35,213.56062,180.2905,217.40754,217.25963,203.39821,219.04071,220.33888,231.11349,219.95027,226.70352,194.20795,196.51304,221.13623,213.93796,205.48631,222.73961,238.42684,254.35551,203.0964,218.24442,3.31786,3.53894,3.63381,4.47177,3397.142002,59.0,1.0
9996,995,995,245.35983,208.0049,200.23125,206.36298,225.39687,238.71024,214.12679,200.59426,247.18253,192.8592,237.45941,190.11826,225.05255,206.53236,244.63185,224.83716,241.52713,208.93553,227.57713,199.41174,.v,.v,.v,.v,1853.24316,18.0,1.0
1211,1,12,253.52901,248.37689,255.96198,260.36619,288.68976,269.81328,241.89879,240.61324,258.45537,264.48252,268.65005,264.11576,294.43349,287.9824,271.75187,251.46501,276.49504,271.10355,272.31695,289.80006,2.30763,2.67557,2.53495,1.89134,2669.316797,56.0,1.0
1120,1,11,222.96169,226.08367,227.95346,211.52547,203.32182,216.42524,246.24294,228.17097,253.32413,235.69058,198.56375,223.23992,200.22124,200.54986,186.98612,202.11605,209.18438,227.07847,212.10137,205.04531,2.8749,2.21785,3.63381,3.67397,588.970789,43.0,1.0
2330,2,23,266.94772,258.55129,259.41326,254.16316,275.24269,228.85878,245.14464,262.38792,269.02275,248.84632,248.8722,237.97975,286.76773,255.81966,263.3314,206.83416,219.67705,277.38566,249.90318,218.30225,1.47873,1.65604,1.78147,0.96011,930.470259,34.0,1.0
9996,995,995,243.62262,232.76185,259.14492,242.49876,237.66682,230.84174,258.95493,232.24609,248.13647,216.75999,236.56127,232.31284,243.4207,235.23186,228.55668,238.77903,211.81523,243.41613,246.01326,240.98683,.v,.v,.v,.v,873.578711,22.0,2.0
8332,8,83,243.30105,213.52942,245.44962,246.39683,237.77507,254.09202,228.84046,241.11152,231.50193,227.17398,224.88833,211.64808,194.89342,222.57086,212.46548,229.11956,239.39284,208.20624,226.43647,208.04517,2.08306,2.12593,1.89975,1.2247,4433.423914,26.0,2.0
7533,7,75,190.28084,167.77658,179.71693,170.50004,206.19105,199.57802,188.34439,165.60274,190.78168,169.48233,154.18311,169.98956,159.58532,173.71182,180.76933,167.73357,162.98528,158.28925,166.57645,161.11792,1.92799,2.90723,0.20752,.v,544.507784,59.0,2.0
9996,995,995,207.11982,224.73547,239.04912,223.85578,210.24229,267.35231,212.4515,226.94775,225.94545,250.13726,202.49672,192.53534,201.74415,201.33968,190.28772,198.23906,204.2862,211.33223,208.85819,187.78972,.v,.v,.v,.v,1212.086063,32.0,2.0
9996,995,995,178.97252,155.90732,163.68759,167.16699,175.84348,151.50208,155.6784,168.137,160.22387,168.79991,156.31296,138.86815,171.74094,140.22727,160.63181,137.56432,158.77722,133.75556,155.36279,168.4708,.v,.v,.v,.v,2043.902445,16.0,1.0
.,.,.,156.27362,155.35438,144.50254,172.58956,167.94371,154.69359,127.79294,171.20614,156.32534,172.21497,123.98644,121.66418,135.99496,135.2096,145.90675,137.80994,138.54626,136.80553,149.04415,141.49825,0.11034,1.21558,0.20752,.v,735.413541,65.0,2.0
5221,5,52,258.17718,256.62115,292.98417,260.34851,274.5517,250.73778,273.30539,282.56743,265.96221,254.88966,255.5119,235.35759,250.04107,255.36418,261.11999,245.86417,249.55527,240.98735,232.71361,233.79681,.v,.v,.v,.v,1191.879823,23.0,2.0
5141,5,51,299.83393,313.28054,356.3158,299.00335,345.21528,312.7254,318.88285,327.96903,292.10234,323.14682,297.16307,273.62162,302.50898,291.03807,302.9927,280.20618,306.97787,289.60917,258.87097,294.28095,2.6371,3.10807,2.59139,1.24673,876.354638,27.0,2.0
5244,5,52,209.28193,188.53793,180.01225,200.83935,194.24014,201.12846,186.64092,196.43345,201.17338,169.52194,158.40432,180.51475,153.13196,136.72643,203.43757,182.33474,132.63154,196.93356,177.47863,184.86927,1.70751,1.57687,1.43983,1.2247,681.701936,64.0,2.0
9998,998,998,202.75965,212.89959,214.89034,230.23106,200.03931,231.78658,236.95087,205.61178,224.04471,202.69147,215.18477,200.12941,179.43926,218.99948,199.58349,204.48464,204.18609,205.15945,220.01216,216.25807,.v,.v,.v,.v,1866.33943,19.0,1.0
9111,9,91,175.62241,153.10248,156.69354,191.40915,146.9485,171.39281,150.98711,174.2036,161.91367,152.07562,144.74929,135.38353,165.684,173.75861,120.84758,132.01198,146.76668,140.42339,135.45129,127.47207,0.11034,-1.81651,0.20752,.v,864.210436,56.0,2.0
7122,7,71,170.36141,146.38576,180.3094,151.80645,170.61203,169.68436,186.53545,188.7294,136.78855,167.17818,170.58936,140.29369,161.53083,136.53539,173.23044,169.02795,205.0168,198.07934,143.60345,150.14181,0.57314,0.58269,0.20752,.v,754.125304,47.0,1.0
9996,996,996,253.46722,256.56129,212.68211,267.65415,247.48542,246.80049,221.98463,267.01824,246.37137,260.61579,267.53694,279.57113,253.40861,239.39127,253.60133,255.62003,246.48518,268.23993,253.62773,242.61409,.v,.v,.v,.v,912.47788,33.0,2.0
5414,5,54,287.03369,291.23033,289.2976,293.9672,297.3831,298.59997,295.8945,300.28234,277.32091,286.0292,314.16304,263.0603,287.32329,298.48769,310.28527,326.86106,299.14586,310.97583,285.15255,293.88604,0.11034,0.04619,0.20752,.v,1684.204543,19.0,1.0
8183,8,81,214.1235,233.87723,235.83584,259.40742,232.45455,250.25035,236.7895,233.44226,224.53698,234.88344,221.32453,234.94669,223.26335,248.01442,241.79306,253.79768,234.04594,250.45743,257.2247,239.49892,2.0236,1.49368,1.64356,0.80287,2782.952202,35.0,2.0
5169,5,51,234.55356,200.47795,243.51897,233.50041,245.27632,195.04887,231.97782,230.7224,261.47632,253.73631,213.83224,239.86784,239.0328,243.77934,250.59475,243.84363,247.42394,241.33513,242.50138,244.4405,2.22827,2.21785,1.83999,1.2247,1393.591019,38.0,2.0
9996,996,996,61.21376,63.20458,94.43035,73.38305,93.73003,74.0182,101.02991,62.41384,92.13634,88.21969,34.85088,40.56493,30.79515,50.15335,77.31502,45.17755,46.70644,54.61931,45.34878,56.12227,2.07901,2.02749,2.70937,.v,2521.766622,63.0,1.0
9996,996,996,309.05934,317.75591,316.33728,303.4561,327.21533,294.51956,315.57698,305.01779,308.56694,326.86616,285.86862,281.77034,303.47533,309.23007,291.24998,291.30261,314.23727,328.47619,271.55255,320.97568,1.6236,1.87579,1.06848,.v,3458.419496,18.0,1.0
2142,2,21,298.89691,339.87073,307.58579,332.74722,320.04212,299.10921,264.40037,287.99988,304.95076,266.45581,368.98142,387.79387,367.40611,362.85509,337.2953,351.75584,312.52634,357.31242,342.62166,352.91805,3.17541,1.39371,2.53495,2.1656,2963.795415,28.0,1.0
3255,3,32,103.00756,92.04744,83.63485,106.04776,96.37132,93.32543,121.64173,94.55248,94.22593,89.01728,77.60736,114.53117,95.62104,100.1912,97.25092,109.88289,87.64554,73.03967,126.87169,83.15203,2.9755,5.56156,2.3831,2.89028,2251.634379,40.0,2.0
5221,5,52,258.9145,233.73988,257.10774,271.33291,235.52371,269.64828,248.96286,242.96994,241.16111,236.48599,264.2423,212.06507,235.07892,233.21801,207.80443,262.18777,204.18039,257.38089,249.03857,224.68782,2.46699,3.29317,2.14777,1.68902,720.299127,56.0,2.0
3123,3,31,206.86914,214.31628,210.5114,206.6886,206.69198,211.13517,202.93146,227.77193,184.55371,231.96415,220.79681,227.99629,211.14544,214.64778,209.91356,228.90706,208.89737,245.04345,185.9182,270.11308,3.18765,2.65341,1.43983,1.68902,4363.000881,43.0,1.0
9996,995,995,272.57746,274.66198,255.01473,269.87572,289.10966,275.60166,279.34876,313.99938,295.38304,280.94207,274.69063,282.2375,266.59544,296.73062,282.22141,275.89297,274.01137,291.15216,288.57066,278.59742,.v,.v,.v,.v,2785.102955,32.0,2.0
9996,995,995,129.1483,181.79002,159.14945,178.53147,195.18516,152.59603,145.89637,205.94381,215.36354,236.04081,157.64534,190.50588,188.13096,177.23183,192.54456,127.77743,148.05931,223.97639,217.0559,250.74308,.v,.v,.v,.v,1451.17915,28.0,1.0
5120,5,51,175.55726,160.10034,152.28287,143.64896,184.88127,173.78298,180.65418,160.8266,162.40167,162.37371,173.91507,166.34261,125.46746,132.50242,124.39267,159.39311,159.83425,148.22084,173.98663,164.65578,1.24678,0.52945,0.20752,0.77396,3955.276161,58.0,2.0
9996,995,995,266.8713,257.19797,263.13226,243.09501,273.69033,259.43012,257.37384,251.31644,265.07301,262.43195,240.00716,234.97673,260.1627,212.62664,270.91513,239.83519,264.20162,237.40965,247.01593,278.2519,.v,.v,.v,.v,1118.000083,19.0,2.0
2310,2,23,294.93302,287.86373,291.62713,270.96131,289.00712,297.39967,288.79263,274.42161,291.98847,263.58824,308.96216,296.8604,327.84307,269.04485,304.58389,303.18713,277.47812,302.92497,289.50369,310.79469,2.10018,3.94446,2.70013,2.8321,1804.326927,60.0,1.0
2320,2,23,252.43275,261.96735,247.88469,231.38811,247.69994,265.95921,276.51503,274.23881,233.19774,248.3129,271.63153,261.26769,279.42096,258.14898,272.53523,270.7236,272.03654,285.24353,262.95695,271.03565,4.27246,3.31358,2.70013,4.03035,1099.798902,34.0,2.0
9996,996,996,191.98867,189.19966,176.3936,213.06046,171.20442,171.48022,204.763,189.41896,190.89243,190.41212,227.54104,235.41605,236.7795,235.33621,229.50858,205.45933,236.54606,201.44229,220.91702,223.04072,1.0712,1.91708,1.86884,0.64231,4473.759609,36.0,1.0
5414,5,54,239.22867,185.15518,256.65455,240.58254,209.74231,256.89828,259.17389,239.35562,276.54818,237.05127,223.2983,231.74103,236.9888,250.31168,230.18849,254.72874,241.96933,232.65359,223.90895,219.94359,0.11034,1.71763,2.70937,.v,2147.03416,38.0,1.0
3313,3,33,262.30215,221.92068,241.74292,243.4829,222.78731,256.55444,262.94055,226.46806,233.20404,255.65667,221.20326,206.48794,239.00401,212.32973,227.49529,231.7417,220.41041,217.74245,224.8018,215.84336,2.779,1.38211,2.08524,3.63843,2294.075947,21.0,2.0
9996,996,996,243.99475,239.763,273.87161,245.80078,266.9683,282.72629,249.64015,233.81653,257.27751,251.45431,235.45434,250.75497,266.7317,243.03138,249.13085,255.50301,249.67879,246.17869,257.97594,265.42584,.v,.v,.v,.v,1180.28807,24.0,2.0
9996,996,996,211.83268,175.48392,179.88307,185.44135,199.59108,187.11867,180.01997,203.42999,185.56895,185.85818,212.05883,197.45049,183.28469,162.35705,195.13802,206.65589,206.34099,214.0935,204.67104,212.32027,.v,.v,.v,.v,3080.780613,64.0,2.0
7522,7,75,292.05465,283.88754,269.05651,295.96208,255.02822,273.19823,285.43182,284.09275,268.35893,298.7125,280.81008,260.08091,239.184,283.20256,254.98552,266.01166,279.70735,259.40268,258.89493,279.94992,2.67479,2.23028,2.53495,1.74254,1585.998525,48.0,2.0
5211,5,52,134.54498,157.87189,147.33978,155.82527,171.21697,148.29895,149.92293,160.71414,142.04492,164.66065,135.9795,143.24548,132.33974,160.88748,153.16201,160.04813,131.5516,138.82098,135.11333,142.287,2.12779,-1.81651,0.20752,.v,3045.964482,60.0,2.0
4225,4,42,149.08861,164.83519,180.6469,184.75641,158.11751,167.97988,174.31957,162.80038,204.82695,155.64093,154.0621,183.76381,180.7332,158.70065,159.80805,177.10288,161.43645,168.26101,199.89148,156.25446,0.11034,3.42077,3.63381,0.29699,967.165743,56.0,1.0
5311,5,53,166.54642,172.87107,179.56227,171.67089,170.56367,171.9047,180.09888,177.28736,170.04254,168.04367,160.50377,155.14634,162.28568,155.9884,143.29721,154.62047,186.95334,163.89202,167.62532,167.55711,2.61526,2.73144,2.68632,.v,2714.437896,56.0,2.0
5211,5,52,240.20165,239.75057,244.86091,241.48982,248.50046,211.20757,256.14317,248.08506,223.11529,244.4258,292.85086,296.82521,261.77573,293.62799,267.30134,257.21596,282.6769,278.94497,260.87192,268.82192,.v,.v,.v,.v,1900.69341,20.0,1.0
9996,995,995,315.01377,326.95903,352.21226,313.56377,330.76781,297.7573,317.62839,308.74601,309.66351,321.41377,327.7933,343.88903,340.48366,330.63781,334.31459,308.82073,333.18478,321.4041,331.70276,323.95279,.v,.v,.v,.v,3816.104494,18.0,1.0
2341,2,23,263.48583,237.43107,261.05525,237.41551,272.93334,282.44548,264.86226,272.08032,259.1734,267.79473,245.62949,249.91004,264.22784,227.55697,262.8432,271.40975,245.73583,248.06893,262.05169,261.46869,4.04108,2.21595,2.53495,3.29951,884.02966,40.0,2.0
7231,7,72,166.63132,176.43537,157.85673,182.44436,139.36913,170.25755,179.59388,157.15042,165.42742,164.74147,181.9467,184.06673,167.86482,197.37532,151.24296,201.70656,189.18441,170.62832,188.34114,177.00474,2.43928,1.97142,2.46671,.v,3259.941546,62.0,1.0
9996,995,995,127.47241,116.12027,68.52776,66.20776,116.80204,130.17254,35.15535,139.43127,91.36422,125.99941,130.41604,127.47662,111.3161,73.82418,102.04904,127.36748,20.76887,124.61997,113.95642,178.74656,.v,.v,.v,.v,2229.765728,51.0,1.0
6114,6,61,172.30989,157.81664,156.33961,165.08428,164.30572,151.2616,163.86485,148.45818,149.0007,132.42639,139.61977,161.2256,151.66779,117.33467,153.26607,147.60799,181.13808,142.05463,97.25358,128.35856,0.57314,0.7169,0.20752,.v,8676.088516,42.0,1.0
1323,1,13,325.35882,329.21065,308.38344,296.59078,328.54691,330.75782,298.34114,306.77787,328.61932,325.67243,317.78828,319.46189,329.56968,323.06289,331.06832,344.48888,323.80242,336.9832,331.04247,319.50381,2.90499,2.63788,2.51711,1.76894,535.046075,44.0,1.0
9996,996,996,231.32648,232.81694,197.91497,212.55931,245.55681,205.00796,221.74637,233.66855,226.24422,259.82697,197.94603,206.14291,192.54733,186.18349,199.16413,193.0671,205.53412,185.3435,210.21936,234.17884,2.63057,1.93314,1.98731,2.0077,1225.659584,43.0,2.0
9996,996,996,304.45846,290.20707,266.2531,282.76591,278.93828,296.19997,301.5465,265.06164,318.80729,281.41675,255.65756,250.6991,287.30198,277.18728,254.72054,278.71029,297.83148,270.2462,298.98493,263.44747,2.03035,2.04015,0.20752,0.69746,4659.504162,20.0,2.0
2342,2,23,240.20321,263.09874,275.78291,285.1173,284.71825,313.17443,275.35324,260.77348,261.94256,282.15953,251.40611,271.55949,276.24624,264.36982,257.96372,270.95412,284.15964,238.53613,264.68001,261.7825,1.33633,2.52166,2.27053,1.74254,1021.572158,38.0,2.0
2635,2,26,338.28706,324.55486,326.66857,319.95166,335.03569,330.85278,315.53788,346.98246,343.80221,317.92424,307.33839,312.85315,310.98014,339.61085,318.3335,291.18789,306.74594,314.13791,331.82993,322.94949,1.30881,2.33865,2.70013,1.89134,902.238883,26.0,2.0
9996,996,996,258.10087,257.56396,278.55837,232.60452,254.68187,239.4976,249.55095,268.78111,226.54252,249.12957,238.71292,261.65878,259.00998,244.16337,231.94857,250.63609,225.35073,254.94241,232.65765,230.60328,3.58998,4.13788,2.70937,0.88208,7232.014814,29.0,2.0
3123,3,31,246.41935,250.30229,234.52956,261.44841,246.78076,232.03351,232.3438,237.49365,248.52439,248.07372,250.04477,230.06821,210.98316,215.34373,225.68325,221.17545,207.93108,248.09348,246.15031,227.10053,2.78724,2.21607,2.70937,2.07892,1870.526838,24.0,1.0
9996,995,995,203.3257,200.38161,195.86963,167.80689,146.31531,186.07897,184.24227,198.25734,230.9706,214.53233,207.67902,186.33579,205.27769,173.56957,148.33996,174.89122,182.10749,199.28684,204.46339,193.20647,.v,.v,.v,.v,522.411182,63.0,1.0
9111,9,91,169.42447,172.81001,207.6587,186.44189,175.16248,187.7106,176.01381,168.64654,169.14577,191.45871,143.81953,143.77853,165.29319,190.86199,147.88569,113.61871,159.60561,163.66525,136.76028,159.68956,0.11034,1.67976,0.20752,.v,2495.728293,37.0,2.0
9996,996,996,146.38583,154.85642,164.31011,156.94163,155.49407,153.29256,144.10144,151.51579,148.86227,141.45214,133.59762,128.52975,188.97776,143.90403,180.51694,140.67759,156.61284,153.05198,165.40883,183.38429,1.84994,1.57043,0.76608,1.2247,14022.559282,34.0,2.0
9996,996,996,224.07779,191.46414,228.03585,193.25833,192.23828,212.80692,202.20432,193.34424,205.86437,197.43745,231.22553,219.29878,233.64265,210.97775,211.19538,210.61835,217.2706,237.79889,203.67956,189.5986,2.12779,1.93314,0.20752,1.89134,6497.573681,33.0,2.0
5322,5,53,215.91982,222.70511,232.00215,209.0099,248.68665,247.78824,247.88373,236.36105,213.44957,199.57176,195.0345,218.05972,229.89984,223.76917,227.27459,231.40607,220.21293,240.06534,218.14095,161.05951,0.11034,-1.81651,1.43983,.v,828.476212,35.0,2.0
9996,995,995,243.27385,246.97858,231.10786,232.9721,249.93496,230.94597,220.65728,247.08627,238.37533,236.80118,268.60123,260.7524,248.06074,234.54818,258.31981,233.23824,220.96072,243.4407,251.45312,258.60765,.v,.v,.v,.v,11064.35023,58.0,2.0
2265,2,22,247.16407,232.27769,234.78554,250.60468,252.6228,233.11064,234.12197,243.10854,234.74879,246.18835,229.679,244.85364,231.7451,232.40768,226.44208,251.13947,233.45288,233.33249,214.35595,238.49575,2.36166,2.58316,2.67635,2.8321,892.57924,37.0,1.0
3412,3,34,303.07949,285.03398,282.85563,265.99923,305.96282,273.5091,274.75121,272.14141,280.53667,286.31355,271.21432,270.71158,288.56265,254.74669,296.03775,262.15039,269.57718,281.32886,260.71624,276.12051,1.77552,2.48729,3.63381,2.41101,3278.932854,39.0,1.0
9112,9,91,214.51377,211.4985,235.14174,213.02727,217.977,236.38857,219.80276,252.76643,247.74111,225.50081,233.60423,231.07952,202.53821,231.77527,260.18342,248.55355,199.03136,247.85386,223.19348,233.49596,1.20121,1.53801,2.20241,.v,3249.339737,54.0,1.0
7533,7,75,163.19552,157.00842,162.94239,150.49653,160.21517,156.91297,173.59988,177.02083,142.20274,140.46546,151.86217,165.67972,149.77772,145.19718,170.77645,177.08764,153.76706,184.93291,146.20008,134.6088,1.74221,1.706,0.20752,.v,757.91706,63.0,2.0
9996,995,995,217.68474,194.3747,212.78586,216.06641,209.76484,214.02597,218.52961,213.63048,215.75385,201.89673,186.45053,175.21105,211.39483,193.57539,191.05404,236.73059,195.71316,196.60714,185.87388,203.176,.v,.v,.v,.v,1391.846567,64.0,2.0
9996,995,995,247.73597,279.71558,233.13764,257.36112,239.80784,254.4456,236.04713,254.76905,256.30673,230.29313,241.37527,237.23901,229.59701,241.06367,218.78854,241.58749,257.77678,267.83506,249.8548,223.16159,.v,.v,.v,.v,1513.36464,16.0,2.0
9996,996,996,288.77521,263.32224,287.38113,294.5978,269.9692,275.92165,262.84661,298.77076,283.70043,280.3816,250.60636,247.78917,255.66117,256.31924,274.84438,269.15112,239.95158,251.26211,266.36766,249.52702,.v,.v,.v,.v,3331.520546,28.0,2.0
2341,2,23,302.56711,267.65469,290.82176,300.70671,294.70106,284.67261,323.27934,324.77251,292.56755,292.00321,262.07454,256.91033,243.27272,244.08635,250.45964,249.35161,228.16597,273.21045,276.50001,235.43347,2.47062,2.72885,2.80464,2.0077,1163.65213,35.0,2.0
4321,4,43,197.75565,192.64962,186.75812,179.14649,183.91784,188.34433,178.67345,188.69773,207.27683,178.40598,203.47709,185.26689,188.24773,167.57737,174.24147,188.05452,178.01818,201.98896,193.64361,147.94558,2.99594,2.28615,3.63381,2.8321,1051.348642,32.0,1.0
3343,3,33,229.16635,214.78578,248.63078,252.06013,260.33476,229.96139,229.6672,216.03448,224.62715,244.30902,223.68512,204.29263,213.118,213.97922,217.38235,222.26105,196.79368,219.01458,202.08618,222.22366,1.41132,0.70939,1.91848,0.77396,1411.154651,54.0,1.0
9312,9,93,90.13286,89.27229,94.26912,59.3409,101.94162,90.04021,113.24582,97.99817,90.6586,83.55342,36.45418,36.3049,71.06779,31.00685,55.17693,61.10288,43.63446,73.07573,49.45839,53.38625,0.11034,0.89308,0.20752,.v,3162.354382,62.0,1.0
9613,9,96,174.36858,174.35706,207.77508,180.19287,185.53319,192.77446,176.38418,183.44541,188.04209,196.13649,170.96858,166.98305,169.28372,110.02089,139.663,135.91103,164.36633,133.05174,208.472,153.86882,1.26629,0.17202,0.20752,1.76894,525.933389,25.0,2.0
9520,9,95,225.09715,236.43697,231.73381,235.61412,238.13221,235.24989,241.00167,211.24544,246.03759,194.23883,252.6259,230.26026,249.45914,245.4866,245.69319,248.49671,230.38934,239.82439,246.51255,238.17767,2.44673,0.64061,0.20752,0.99259,554.245403,56.0,2.0
3123,3,31,159.72741,169.85828,158.77385,157.00134,166.053,169.06917,151.43387,149.30153,124.04698,145.60903,171.69771,172.56507,167.24241,155.41906,167.24654,140.4507,176.75827,153.13001,147.01055,122.23918,2.25511,1.21349,1.48194,0.6698,3277.360231,41.0,1.0
2330,2,23,313.27673,301.58295,286.46364,296.08303,286.8777,291.3576,297.78483,312.25487,282.69676,289.69908,300.48763,270.08338,284.91607,297.68045,260.79026,282.30395,293.35636,299.35035,276.79025,286.21112,1.01566,2.80366,2.16952,4.47177,1506.100648,35.0,2.0
8322,8,83,284.43899,277.4312,268.1539,272.01026,262.74566,267.9382,264.0948,248.94487,265.74225,252.35049,260.24798,209.40898,249.90109,246.07045,244.67328,230.66586,255.16415,258.28889,249.91317,205.20831,2.46699,2.11472,1.98731,1.2247,2906.752397,38.0,1.0
9996,996,996,288.68366,277.70736,267.04444,262.0336,265.98122,264.76324,262.2644,249.07664,254.93628,273.60536,271.19861,242.08899,259.83769,257.53096,252.49223,240.87173,244.56649,248.15009,250.94654,221.34966,0.11034,-0.31037,0.20752,.v,7575.531281,17.0,2.0
